index,age,gender,occupation,original_pred,counterfactual_pred,ground_truth,changed,fair_pred
732,35,Male,1,1,1,0,False,1
733,25,Male,0,1,1,0,False,1
734,50,Male,3,1,1,0,False,1
735,25,Male,14,1,1,1,False,1
736,35,Male,7,0,0,0,False,0
737,25,Male,0,1,1,0,False,1
738,25,Male,4,1,1,1,False,1
739,35,Female,1,0,0,0,False,0
740,45,Male,8,0,0,0,False,0
741,25,Female,14,1,1,1,False,1
742,18,Male,12,1,1,1,False,1
743,35,Male,17,1,1,0,False,1
744,18,Male,0,1,1,1,False,1
745,45,Male,17,1,1,1,False,1
746,35,Male,20,1,1,1,False,1
747,25,Male,12,1,1,1,False,1
748,56,Male,1,1,1,0,False,1
749,25,Female,17,1,1,1,False,1
750,35,Male,1,1,1,0,False,1
751,45,Male,1,1,1,1,False,1
752,45,Female,2,1,1,0,False,1
753,25,Male,20,1,1,1,False,1
754,25,Male,1,1,1,1,False,1
755,18,Male,4,1,1,1,False,1
756,25,Male,0,1,1,1,False,1
757,18,Male,4,1,1,1,False,1
758,1,Female,10,1,0,1,True,0
759,35,Female,17,1,1,0,False,1
760,25,Male,0,0,0,1,False,0
761,50,Male,2,1,1,1,False,1
762,1,Female,10,1,1,1,False,1
763,35,Male,0,1,1,1,False,1
764,35,Female,6,1,1,1,False,1
765,50,Male,19,0,0,0,False,0
766,18,Male,4,1,1,0,False,1
767,25,Male,11,1,1,0,False,1
768,25,Female,3,0,0,1,False,0
769,56,Male,7,1,1,1,False,1
770,45,Male,20,1,1,0,False,1
771,25,Female,20,1,1,0,False,1
772,35,Male,0,1,1,1,False,1
773,18,Female,4,1,1,1,False,1
774,25,Female,6,1,1,0,False,1
775,18,Male,4,1,1,0,False,1
776,35,Male,7,1,1,1,False,1
777,50,Male,16,1,1,0,False,1
778,35,Female,14,1,1,0,False,1
779,25,Male,17,1,1,1,False,1
780,25,Male,7,1,1,1,False,1
781,25,Male,2,0,1,1,True,1
782,35,Male,3,1,1,1,False,1
783,35,Male,0,1,1,1,False,1
784,35,Female,20,0,0,0,False,0
785,35,Female,2,1,1,1,False,1
786,25,Male,1,1,1,0,False,1
787,25,Male,17,1,1,0,False,1
788,25,Female,20,1,0,0,True,0
789,1,Male,19,0,0,1,False,0
790,25,Male,2,1,1,0,False,1
791,25,Male,1,0,0,0,False,0
792,18,Male,4,1,1,0,False,1
793,50,Female,20,1,1,0,False,1
794,35,Male,1,1,1,0,False,1
795,18,Male,4,1,1,1,False,1
796,18,Male,4,0,0,1,False,0
797,25,Female,5,1,0,1,True,0
798,35,Male,2,0,1,1,True,1
799,25,Male,11,0,1,1,True,1
800,35,Female,1,0,0,1,False,0
801,18,Male,7,1,1,1,False,1
802,50,Male,12,1,1,1,False,1
803,25,Male,0,1,1,1,False,1
804,35,Male,0,1,1,0,False,1
805,25,Male,12,1,1,0,False,1
806,25,Male,7,1,1,1,False,1
807,18,Male,4,1,1,1,False,1
808,35,Male,17,1,1,0,False,1
809,25,Male,0,0,1,1,True,1
810,18,Female,4,1,1,0,False,1
811,45,Female,0,1,1,1,False,1
812,50,Female,0,0,0,0,False,0
813,35,Male,2,1,1,0,False,1
814,1,Female,0,1,1,1,False,1
815,25,Male,1,0,0,1,False,0
816,25,Male,12,1,1,0,False,1
817,25,Male,7,1,1,1,False,1
818,18,Female,14,1,1,0,False,1
819,45,Female,1,1,1,1,False,1
820,45,Male,16,1,1,1,False,1
821,18,Male,4,1,1,1,False,1
822,25,Male,0,1,1,1,False,1
823,25,Male,5,1,1,0,False,1
824,50,Male,1,1,1,1,False,1
825,35,Male,2,1,1,1,False,1
826,25,Male,19,0,0,1,False,0
827,25,Male,14,1,1,1,False,1
828,25,Female,17,1,1,1,False,1
829,50,Male,0,0,0,0,False,0
830,25,Female,0,1,1,0,False,1
831,35,Male,12,1,1,0,False,1
832,25,Male,7,1,1,1,False,1
833,45,Female,0,1,1,1,False,1
834,45,Male,12,1,1,0,False,1
835,25,Female,14,1,1,1,False,1
836,25,Male,1,0,1,1,True,1
837,35,Male,7,1,1,1,False,1
838,35,Male,7,1,1,0,False,1
839,45,Female,14,1,1,0,False,1
840,35,Male,5,0,0,0,False,0
841,18,Male,4,0,0,0,False,0
842,45,Male,7,1,1,0,False,1
843,18,Female,14,1,1,1,False,1
844,25,Male,17,0,0,0,False,0
845,25,Male,17,0,0,1,False,0
846,50,Male,15,1,1,1,False,1
847,25,Female,7,1,1,1,False,1
848,25,Male,7,1,1,1,False,1
849,35,Male,5,1,1,0,False,1
850,18,Male,3,1,1,1,False,1
851,45,Male,0,1,1,1,False,1
852,35,Female,9,1,1,1,False,1
853,25,Female,7,1,1,0,False,1
854,56,Female,2,1,1,1,False,1
855,25,Male,16,1,1,1,False,1
856,25,Male,14,1,1,1,False,1
857,25,Male,20,0,1,1,True,1
858,35,Male,16,1,1,1,False,1
859,25,Male,6,1,1,1,False,1
860,25,Female,17,1,1,0,False,1
861,25,Male,14,0,0,1,False,0
862,25,Female,0,0,0,1,False,0
863,25,Male,15,1,1,1,False,1
864,25,Male,4,1,1,0,False,1
865,25,Female,12,1,1,1,False,1
866,25,Male,0,1,1,0,False,1
867,35,Female,3,0,0,1,False,0
868,35,Female,3,1,1,0,False,1
869,35,Male,0,1,1,0,False,1
870,25,Male,16,1,1,0,False,1
871,18,Female,2,1,0,0,True,0
872,50,Male,16,1,1,0,False,1
873,50,Male,20,0,0,0,False,0
874,25,Male,0,1,1,1,False,1
875,35,Male,17,1,1,0,False,1
876,35,Male,0,1,1,1,False,1
877,25,Female,1,0,0,0,False,0
878,18,Male,4,1,1,1,False,1
879,18,Male,4,1,1,0,False,1
880,25,Male,4,1,1,0,False,1
881,25,Female,17,1,1,0,False,1
882,25,Female,1,1,1,0,False,1
883,25,Male,17,0,1,0,True,1
884,45,Male,1,0,0,1,False,0
885,18,Male,4,0,0,0,False,0
886,45,Male,1,1,1,1,False,1
887,18,Male,4,0,0,1,False,0
888,25,Male,12,1,1,0,False,1
889,35,Male,0,1,1,1,False,1
890,56,Female,9,1,1,1,False,1
891,25,Male,6,1,1,1,False,1
892,25,Male,4,1,1,1,False,1
893,25,Male,2,1,1,1,False,1
894,35,Female,0,1,1,1,False,1
895,25,Male,17,1,1,0,False,1
896,25,Male,20,1,1,1,False,1
897,25,Male,0,1,1,1,False,1
898,35,Male,18,1,1,1,False,1
899,50,Male,0,0,0,0,False,0
900,56,Female,6,1,1,1,False,1
901,35,Male,12,1,1,0,False,1
902,25,Male,7,0,0,0,False,0
903,25,Female,9,1,1,1,False,1
904,18,Female,0,0,0,0,False,0
905,25,Male,7,1,1,0,False,1
906,25,Male,7,1,1,1,False,1
907,35,Male,4,1,1,0,False,1
908,50,Male,2,1,1,0,False,1
909,25,Female,15,1,1,1,False,1
910,45,Male,12,1,1,0,False,1
911,35,Male,7,1,1,0,False,1
912,35,Female,14,1,1,0,False,1
913,18,Female,4,1,1,1,False,1
914,25,Male,15,1,1,1,False,1
915,35,Male,16,1,1,1,False,1
916,25,Female,14,1,1,0,False,1
917,35,Male,0,1,1,1,False,1
918,25,Male,2,1,1,1,False,1
919,35,Male,0,1,1,0,False,1
920,50,Female,0,1,1,1,False,1
921,25,Male,14,1,1,0,False,1
922,18,Male,4,1,1,1,False,1
923,25,Male,20,1,1,1,False,1
924,25,Male,0,0,0,1,False,0
925,50,Female,0,0,0,1,False,0
926,45,Male,6,1,1,1,False,1
927,25,Male,0,1,1,1,False,1
928,25,Male,17,1,1,1,False,1
929,45,Male,1,1,1,1,False,1
930,45,Male,7,1,1,1,False,1
931,25,Male,15,1,1,1,False,1
932,25,Male,14,0,0,0,False,0
933,18,Female,4,1,1,0,False,1
934,35,Female,20,1,0,1,True,0
935,50,Male,0,1,1,0,False,1
936,1,Female,10,1,1,1,False,1
937,25,Female,6,1,1,1,False,1
938,35,Male,0,1,1,1,False,1
939,35,Male,0,0,0,0,False,0
940,50,Female,0,1,1,0,False,1
941,35,Male,7,1,1,1,False,1
942,18,Male,4,1,1,1,False,1
943,50,Male,7,1,1,1,False,1
944,25,Male,0,1,1,0,False,1
945,18,Male,0,1,1,1,False,1
946,35,Female,0,1,1,1,False,1
947,35,Female,9,1,1,0,False,1
948,18,Male,4,1,1,0,False,1
949,45,Male,7,1,1,1,False,1
950,56,Male,0,1,1,1,False,1
951,35,Male,16,1,1,1,False,1
952,45,Male,17,1,1,1,False,1
953,45,Male,0,1,1,0,False,1
954,25,Male,16,1,1,1,False,1
955,25,Male,7,0,0,0,False,0
956,35,Male,0,1,1,1,False,1
957,25,Female,7,1,1,1,False,1
958,50,Female,3,1,1,0,False,1
959,25,Male,7,1,1,0,False,1
960,45,Female,7,1,1,0,False,1
961,25,Male,18,1,1,1,False,1
962,25,Male,12,1,1,1,False,1
963,25,Male,5,0,1,0,True,1
964,50,Male,20,1,1,0,False,1
965,35,Male,7,1,1,0,False,1
966,50,Male,17,1,1,0,False,1
967,56,Male,16,1,1,1,False,1
968,1,Female,10,1,1,1,False,1
969,25,Male,14,1,1,1,False,1
970,35,Female,20,0,0,0,False,0
971,25,Male,0,1,1,1,False,1
972,35,Female,17,1,1,1,False,1
973,18,Male,0,1,1,1,False,1
974,25,Male,12,1,1,0,False,1
975,25,Male,17,0,1,1,True,1
976,45,Female,7,1,1,1,False,1
977,25,Male,5,0,0,0,False,0
978,45,Male,6,1,1,1,False,1
979,45,Male,18,0,0,0,False,0
980,35,Male,12,1,1,0,False,1
981,25,Male,4,1,1,1,False,1
982,56,Male,16,1,1,1,False,1
983,18,Male,4,1,1,0,False,1
984,50,Female,20,1,1,1,False,1
985,25,Male,7,0,1,1,True,1
986,1,Male,19,0,0,0,False,0
987,25,Female,7,1,1,1,False,1
988,50,Male,14,1,1,1,False,1
989,35,Female,12,0,0,1,False,0
990,25,Male,5,1,1,1,False,1
991,18,Male,4,0,0,0,False,0
992,25,Male,12,1,1,0,False,1
993,25,Male,1,1,1,0,False,1
994,45,Male,14,1,1,1,False,1
995,50,Male,16,1,1,0,False,1
996,35,Female,1,1,1,0,False,1
997,35,Female,20,1,1,1,False,1
998,25,Male,2,1,1,0,False,1
999,25,Male,0,0,1,0,True,1
1000,25,Male,4,1,1,0,False,1
1001,18,Female,4,1,1,1,False,1
1002,50,Male,13,1,1,1,False,1
1003,45,Male,1,1,1,1,False,1
1004,25,Male,15,1,1,0,False,1
1005,45,Male,0,1,1,1,False,1
1006,25,Male,1,0,0,1,False,0
1007,45,Female,0,1,1,0,False,1
1008,18,Female,1,1,1,0,False,1
1009,25,Male,12,1,1,1,False,1
1010,18,Male,0,1,1,1,False,1
1011,18,Male,5,0,1,1,True,1
1012,18,Male,4,1,1,1,False,1
1013,18,Male,18,1,1,1,False,1
1014,25,Female,19,1,1,1,False,1
1015,1,Female,10,1,1,0,False,1
1016,18,Female,0,1,1,0,False,1
1017,18,Female,4,0,0,0,False,0
1018,25,Male,11,1,1,1,False,1
1019,25,Male,20,1,1,1,False,1
1020,50,Male,0,1,1,1,False,1
1021,25,Male,7,1,1,1,False,1
1022,56,Male,14,1,1,1,False,1
1023,25,Male,17,1,1,1,False,1
1024,25,Female,4,1,1,0,False,1
1025,18,Male,4,1,1,0,False,1
1026,18,Male,4,0,0,0,False,0
1027,25,Male,7,1,1,0,False,1
1028,35,Female,1,1,1,1,False,1
1029,45,Female,0,1,1,0,False,1
1030,25,Male,7,0,0,1,False,0
1031,1,Male,10,0,1,0,True,1
1032,25,Female,1,1,1,1,False,1
1033,25,Male,7,1,1,1,False,1
1034,45,Male,20,1,1,0,False,1
1035,18,Male,4,1,1,0,False,1
1036,56,Female,0,1,1,1,False,1
1037,35,Male,0,1,1,1,False,1
1038,18,Male,4,1,1,1,False,1
1039,50,Female,3,1,1,0,False,1
1040,45,Male,7,1,1,1,False,1
1041,25,Male,7,1,1,1,False,1
1042,18,Male,1,0,0,0,False,0
1043,25,Female,0,1,1,1,False,1
1044,18,Male,4,1,1,1,False,1
1045,25,Male,0,1,1,0,False,1
1046,18,Female,4,0,0,1,False,0
1047,35,Male,7,1,1,1,False,1
1048,25,Male,1,1,1,1,False,1
1049,45,Male,12,1,1,0,False,1
1050,50,Female,1,1,1,1,False,1
1051,18,Male,4,0,0,0,False,0
1052,35,Male,0,1,1,1,False,1
1053,18,Male,10,1,1,0,False,1
1054,18,Male,20,0,0,1,False,0
1055,50,Male,0,1,1,1,False,1
1056,18,Male,0,0,0,1,False,0
1057,25,Male,17,1,1,1,False,1
1058,45,Female,12,1,1,0,False,1
1059,18,Male,10,1,1,1,False,1
1060,45,Female,17,0,0,0,False,0
1061,35,Male,6,1,1,1,False,1
1062,56,Male,1,1,1,1,False,1
1063,25,Male,18,0,1,0,True,1
1064,25,Male,16,1,1,0,False,1
1065,18,Female,20,0,0,1,False,0
1066,35,Female,12,1,1,1,False,1
1067,18,Male,20,0,1,0,True,1
1068,56,Male,17,1,1,0,False,1
1069,25,Female,0,1,1,1,False,1
1070,35,Female,5,1,1,1,False,1
1071,50,Male,16,1,1,1,False,1
1072,25,Male,11,1,1,1,False,1
1073,45,Male,14,1,1,1,False,1
1074,25,Female,14,1,1,1,False,1
1075,56,Female,0,1,1,1,False,1
1076,35,Female,0,1,1,0,False,1
1077,25,Male,0,1,1,1,False,1
1078,1,Male,0,0,0,0,False,0
1079,18,Male,4,1,1,1,False,1
1080,1,Female,10,0,0,0,False,0
1081,35,Female,20,1,1,1,False,1
1082,50,Female,1,1,1,1,False,1
1083,18,Male,14,1,1,1,False,1
1084,18,Male,2,1,1,0,False,1
1085,25,Male,17,1,1,1,False,1
1086,35,Female,11,1,1,1,False,1
1087,25,Male,14,1,1,0,False,1
1088,45,Male,16,1,1,1,False,1
1089,25,Male,7,1,1,0,False,1
1090,35,Male,7,1,1,1,False,1
1091,45,Female,1,1,1,0,False,1
1092,25,Male,16,1,1,0,False,1
1093,18,Male,4,1,1,1,False,1
1094,25,Male,16,1,1,0,False,1
1095,35,Male,16,1,1,0,False,1
1096,45,Female,2,1,1,1,False,1
1097,25,Male,17,1,1,1,False,1
1098,50,Male,7,1,1,1,False,1
1099,35,Female,2,1,1,0,False,1
1100,18,Female,4,1,0,0,True,0
1101,35,Male,0,1,1,1,False,1
1102,25,Male,16,0,0,1,False,0
1103,25,Female,15,1,1,1,False,1
1104,35,Female,1,1,1,1,False,1
1105,45,Male,11,1,1,0,False,1
1106,56,Male,16,1,1,0,False,1
1107,18,Male,0,0,1,0,True,1
1108,35,Male,11,1,1,0,False,1
1109,1,Male,19,0,0,0,False,0
1110,35,Male,17,1,1,1,False,1
1111,35,Female,19,1,1,0,False,1
1112,35,Male,17,0,0,0,False,0
1113,25,Male,11,1,1,1,False,1
1114,18,Male,4,1,1,0,False,1
1115,25,Male,0,0,0,1,False,0
1116,25,Male,4,1,1,1,False,1
1117,35,Male,1,1,1,1,False,1
1118,25,Male,9,1,1,0,False,1
1119,56,Male,2,1,1,0,False,1
1120,25,Female,11,1,1,1,False,1
1121,35,Male,7,1,1,0,False,1
1122,18,Male,4,0,0,0,False,0
1123,25,Male,5,0,0,0,False,0
1124,18,Male,4,1,1,0,False,1
1125,35,Male,15,1,1,1,False,1
1126,18,Male,4,1,1,1,False,1
1127,18,Female,2,1,0,0,True,0
1128,35,Male,0,1,1,1,False,1
1129,25,Male,18,1,1,1,False,1
1130,45,Male,6,1,1,1,False,1
1131,56,Male,7,1,1,1,False,1
1132,35,Male,7,1,1,0,False,1
1133,50,Female,2,1,1,1,False,1
1134,56,Male,7,1,1,1,False,1
1135,35,Male,18,1,1,1,False,1
1136,25,Male,16,0,0,0,False,0
1137,25,Male,4,1,1,0,False,1
1138,35,Female,16,1,1,1,False,1
1139,50,Male,2,1,1,1,False,1
1140,1,Male,10,0,0,1,False,0
1141,25,Male,20,0,0,1,False,0
1142,18,Female,20,1,1,0,False,1
1143,18,Male,0,1,1,1,False,1
1144,35,Male,0,1,1,0,False,1
1145,50,Male,7,1,1,1,False,1
1146,18,Male,19,0,0,0,False,0
1147,45,Male,7,1,1,1,False,1
1148,18,Female,7,1,1,1,False,1
1149,45,Male,17,1,1,1,False,1
1150,35,Male,20,1,1,1,False,1
1151,35,Female,16,0,0,1,False,0
1152,50,Male,6,1,1,1,False,1
1153,45,Male,15,1,1,1,False,1
1154,25,Male,4,1,1,0,False,1
1155,35,Female,6,1,1,1,False,1
1156,25,Male,3,1,1,0,False,1
1157,45,Male,20,0,1,0,True,1
1158,25,Male,7,1,1,0,False,1
1159,50,Male,13,1,1,0,False,1
1160,25,Male,7,1,1,0,False,1
1161,56,Male,0,1,1,0,False,1
1162,25,Male,20,1,1,1,False,1
1163,25,Male,7,0,0,1,False,0
1164,25,Male,0,1,1,1,False,1
1165,25,Male,0,0,0,1,False,0
1166,18,Male,6,1,1,1,False,1
1167,25,Male,7,0,0,1,False,0
1168,25,Male,12,0,0,1,False,0
1169,25,Male,6,1,1,0,False,1
1170,25,Male,1,1,1,0,False,1
1171,25,Male,4,1,1,1,False,1
1172,18,Male,14,1,1,1,False,1
1173,25,Male,11,1,1,0,False,1
1174,25,Male,14,1,1,1,False,1
1175,25,Female,14,1,1,0,False,1
1176,18,Male,4,1,1,1,False,1
1177,25,Male,0,1,1,0,False,1
1178,45,Female,2,1,1,0,False,1
1179,35,Male,7,1,1,1,False,1
1180,25,Male,4,0,1,0,True,1
1181,25,Male,2,1,1,1,False,1
1182,25,Female,2,1,1,0,False,1
1183,25,Male,17,1,1,1,False,1
1184,25,Male,7,1,1,1,False,1
1185,25,Male,3,1,1,0,False,1
1186,56,Male,13,1,1,0,False,1
1187,25,Male,16,1,1,0,False,1
1188,50,Male,7,0,0,1,False,0
1189,25,Male,0,1,1,0,False,1
1190,25,Male,1,0,0,0,False,0
1191,25,Female,9,1,1,1,False,1
1192,45,Male,7,1,1,1,False,1
1193,25,Male,0,1,1,0,False,1
1194,35,Male,17,1,1,0,False,1
1195,25,Female,7,1,1,1,False,1
1196,18,Male,4,1,1,1,False,1
1197,35,Male,17,1,1,1,False,1
1198,35,Female,0,0,0,1,False,0
1199,25,Male,17,0,1,1,True,1
1200,25,Male,19,1,1,1,False,1
1201,25,Male,12,1,1,1,False,1
1202,25,Male,0,1,1,1,False,1
1203,25,Male,17,1,1,0,False,1
1204,25,Male,14,1,1,0,False,1
1205,25,Male,11,1,1,1,False,1
1206,45,Male,7,1,1,1,False,1
1207,18,Female,4,0,0,1,False,0
1208,50,Male,20,1,1,1,False,1
1209,35,Female,2,1,1,1,False,1
1210,45,Male,14,1,1,1,False,1
1211,45,Male,1,0,1,0,True,1
1212,50,Male,12,1,1,0,False,1
1213,35,Male,12,1,1,1,False,1
1214,25,Male,4,1,1,1,False,1
1215,25,Male,12,0,0,0,False,0
1216,35,Male,0,1,1,1,False,1
1217,1,Male,10,1,1,1,False,1
1218,25,Female,0,1,1,1,False,1
1219,35,Male,7,0,1,0,True,1
1220,25,Male,15,1,1,0,False,1
1221,1,Male,10,0,1,0,True,1
1222,35,Female,0,1,1,1,False,1
1223,35,Male,7,1,1,0,False,1
1224,25,Female,16,1,1,0,False,1
1225,18,Male,0,0,0,1,False,0
1226,25,Male,7,0,0,0,False,0
1227,50,Male,16,1,1,1,False,1
1228,45,Male,12,1,1,1,False,1
1229,50,Male,2,1,1,1,False,1
1230,50,Male,20,1,1,1,False,1
1231,50,Male,19,1,1,1,False,1
1232,35,Female,4,1,1,0,False,1
1233,25,Male,1,1,1,1,False,1
1234,35,Male,0,1,1,0,False,1
1235,18,Male,4,1,1,0,False,1
1236,18,Female,0,0,0,1,False,0
1237,25,Male,20,1,1,1,False,1
1238,25,Male,0,0,1,0,True,1
1239,1,Female,10,1,1,1,False,1
1240,50,Female,7,1,1,1,False,1
1241,45,Female,7,1,1,0,False,1
1242,25,Female,7,1,1,0,False,1
1243,25,Male,6,1,1,0,False,1
1244,50,Male,17,1,1,1,False,1
1245,18,Male,12,0,0,1,False,0
1246,25,Male,20,1,1,0,False,1
1247,35,Female,16,1,1,1,False,1
1248,25,Male,7,1,1,0,False,1
1249,25,Male,1,1,1,0,False,1
1250,35,Male,14,1,1,1,False,1
1251,35,Male,17,1,1,1,False,1
1252,25,Male,1,1,1,1,False,1
1253,18,Female,4,1,1,0,False,1
1254,1,Female,19,0,0,0,False,0
1255,1,Female,10,0,0,1,False,0
1256,45,Female,1,1,1,0,False,1
1257,25,Male,4,1,1,0,False,1
1258,25,Male,0,0,0,1,False,0
1259,18,Female,4,1,1,1,False,1
1260,35,Male,7,1,1,0,False,1
1261,18,Female,4,1,0,1,True,0
1262,45,Female,3,1,0,0,True,0
1263,18,Female,4,1,1,1,False,1
1264,35,Male,0,1,1,1,False,1
1265,18,Male,5,0,1,0,True,1
1266,25,Male,0,1,1,1,False,1
1267,25,Female,14,1,1,0,False,1
1268,35,Female,1,1,1,1,False,1
1269,35,Male,0,1,1,1,False,1
1270,35,Male,0,1,1,1,False,1
1271,56,Female,0,1,1,1,False,1
1272,25,Male,0,1,1,1,False,1
1273,25,Male,0,0,0,0,False,0
1274,25,Male,0,1,1,1,False,1
1275,50,Male,16,1,1,1,False,1
1276,1,Male,10,1,1,1,False,1
1277,25,Female,9,1,1,0,False,1
1278,56,Male,6,1,1,1,False,1
1279,25,Male,17,1,1,1,False,1
1280,50,Male,2,1,1,0,False,1
1281,25,Male,8,0,0,1,False,0
1282,25,Male,14,1,1,1,False,1
1283,50,Female,20,1,1,1,False,1
1284,25,Male,12,1,1,1,False,1
1285,35,Male,15,1,1,1,False,1
1286,18,Female,4,1,1,1,False,1
1287,25,Male,14,1,1,1,False,1
1288,18,Female,0,1,0,1,True,0
1289,50,Male,13,1,1,1,False,1
1290,45,Female,9,1,1,0,False,1
1291,25,Male,4,0,0,0,False,0
1292,45,Female,7,0,0,1,False,0
1293,35,Male,17,1,1,0,False,1
1294,18,Female,1,0,0,0,False,0
1295,50,Male,16,1,1,0,False,1
1296,56,Male,14,0,1,0,True,1
1297,18,Female,1,1,0,0,True,0
1298,18,Male,12,1,1,0,False,1
1299,25,Female,6,1,1,1,False,1
1300,35,Male,7,1,1,1,False,1
1301,1,Male,0,1,1,0,False,1
1302,25,Female,6,1,1,0,False,1
1303,25,Male,14,1,1,1,False,1
1304,35,Male,2,1,1,0,False,1
1305,25,Male,20,1,1,1,False,1
1306,25,Female,0,1,1,1,False,1
1307,45,Male,18,1,1,0,False,1
1308,50,Female,6,1,1,1,False,1
1309,25,Female,1,1,1,1,False,1
1310,25,Male,0,0,0,0,False,0
1311,18,Male,12,1,1,1,False,1
1312,25,Male,0,0,0,0,False,0
1313,25,Male,17,1,1,1,False,1
1314,35,Male,0,1,1,1,False,1
1315,25,Male,0,1,1,1,False,1
1316,18,Male,1,1,1,0,False,1
1317,35,Male,20,1,1,1,False,1
1318,18,Male,4,1,1,0,False,1
1319,25,Male,7,0,1,1,True,1
1320,25,Female,7,1,1,1,False,1
1321,35,Male,7,1,1,1,False,1
1322,50,Male,16,1,1,1,False,1
1323,50,Female,3,1,1,1,False,1
1324,25,Male,2,1,1,1,False,1
1325,50,Male,1,1,1,1,False,1
1326,25,Male,16,0,1,0,True,1
1327,50,Male,7,1,1,1,False,1
1328,25,Male,19,1,1,0,False,1
1329,45,Male,17,1,1,0,False,1
1330,25,Male,0,1,1,0,False,1
1331,25,Male,7,0,1,1,True,1
1332,50,Male,6,1,1,1,False,1
1333,50,Male,16,1,1,1,False,1
1334,1,Male,0,1,1,0,False,1
1335,18,Male,4,1,1,1,False,1
1336,25,Female,9,1,1,0,False,1
1337,18,Male,0,1,1,0,False,1
1338,25,Male,16,1,1,1,False,1
1339,18,Male,4,0,0,0,False,0
1340,25,Male,15,1,1,1,False,1
1341,1,Female,0,0,0,1,False,0
1342,25,Male,0,0,0,1,False,0
1343,25,Male,7,0,1,1,True,1
1344,18,Male,20,0,0,1,False,0
1345,25,Male,0,1,1,0,False,1
1346,45,Male,1,1,1,0,False,1
1347,25,Male,0,0,0,1,False,0
1348,25,Male,14,0,0,0,False,0
1349,45,Male,12,1,1,0,False,1
1350,50,Female,1,1,1,0,False,1
1351,35,Female,14,1,1,1,False,1
1352,25,Male,19,1,1,0,False,1
1353,35,Male,17,1,1,1,False,1
1354,35,Female,0,0,0,1,False,0
1355,45,Male,5,1,1,0,False,1
1356,18,Male,4,1,1,1,False,1
1357,35,Male,5,1,1,0,False,1
1358,25,Male,4,1,1,0,False,1
1359,18,Female,20,0,0,0,False,0
1360,25,Male,1,0,0,0,False,0
1361,35,Male,7,1,1,1,False,1
1362,18,Male,4,1,1,1,False,1
1363,45,Male,0,1,1,1,False,1
1364,25,Male,17,1,1,1,False,1
1365,25,Female,0,1,1,1,False,1
1366,18,Male,12,1,1,1,False,1
1367,45,Male,0,1,1,1,False,1
1368,25,Male,2,1,1,1,False,1
1369,18,Male,4,1,1,1,False,1
1370,50,Male,7,1,1,1,False,1
1371,35,Male,12,1,1,1,False,1
1372,25,Male,17,1,1,1,False,1
1373,25,Male,12,1,1,0,False,1
1374,45,Male,7,0,1,1,True,1
1375,18,Male,14,0,1,1,True,1
1376,25,Male,17,0,1,1,True,1
1377,35,Male,12,1,1,1,False,1
1378,25,Male,17,1,1,1,False,1
1379,25,Female,7,0,0,0,False,0
1380,25,Male,4,1,1,1,False,1
1381,18,Female,20,0,0,0,False,0
1382,18,Male,0,1,1,1,False,1
1383,45,Female,0,1,1,1,False,1
1384,18,Female,4,1,1,1,False,1
1385,25,Female,6,1,1,0,False,1
1386,25,Male,0,1,1,1,False,1
1387,50,Male,17,0,0,1,False,0
1388,56,Male,1,1,1,1,False,1
1389,25,Male,2,1,1,0,False,1
1390,18,Male,10,1,1,1,False,1
1391,18,Male,3,1,1,1,False,1
1392,25,Female,14,1,1,0,False,1
1393,25,Female,14,1,1,1,False,1
1394,50,Female,3,1,1,0,False,1
1395,25,Male,20,1,1,0,False,1
1396,35,Male,16,1,1,1,False,1
1397,25,Male,19,0,0,1,False,0
1398,56,Male,13,1,1,1,False,1
1399,25,Male,12,1,1,0,False,1
1400,18,Male,4,0,1,0,True,1
1401,25,Male,2,1,1,0,False,1
1402,1,Male,10,0,0,0,False,0
1403,25,Male,17,1,1,0,False,1
1404,18,Male,3,1,1,0,False,1
1405,25,Male,7,1,1,1,False,1
1406,56,Male,13,1,1,1,False,1
1407,25,Male,20,0,0,0,False,0
1408,25,Male,12,1,1,1,False,1
1409,25,Male,16,0,0,0,False,0
1410,45,Female,16,1,1,1,False,1
1411,45,Female,1,1,1,1,False,1
1412,35,Male,14,1,1,0,False,1
1413,1,Male,0,0,0,1,False,0
1414,1,Male,10,1,1,1,False,1
1415,25,Male,1,0,0,0,False,0
1416,45,Male,6,0,1,1,True,1
1417,50,Male,17,1,1,1,False,1
1418,25,Male,1,1,1,0,False,1
1419,35,Female,3,1,1,0,False,1
1420,50,Female,12,1,1,0,False,1
1421,18,Male,12,1,1,0,False,1
1422,18,Female,4,1,1,0,False,1
1423,1,Female,0,1,1,0,False,1
1424,45,Female,9,1,1,0,False,1
1425,25,Male,12,1,1,1,False,1
1426,25,Male,0,1,1,1,False,1
1427,45,Female,1,1,1,1,False,1
1428,25,Male,1,1,1,0,False,1
1429,50,Male,14,1,1,1,False,1
1430,18,Male,0,1,1,1,False,1
1431,35,Male,7,1,1,0,False,1
1432,18,Female,14,1,1,1,False,1
1433,50,Male,7,1,1,0,False,1
1434,25,Male,6,1,1,1,False,1
1435,25,Male,17,1,1,1,False,1
1436,25,Male,7,1,1,1,False,1
1437,18,Female,4,1,1,0,False,1
1438,18,Male,4,1,1,1,False,1
1439,50,Male,1,0,0,0,False,0
1440,25,Female,1,1,1,0,False,1
1441,25,Male,14,1,1,1,False,1
1442,25,Female,0,1,1,1,False,1
